4353,2021-01-18,Not Specified,Not Specified,Extortion,Direct call,Not Available / non disponible,Attempt,0,MEDIUM RISK - Escalate
4354,2021-01-18,Not Specified,Not Specified,Prize,Mail,Not Available / non disponible,Attempt,0,LOW RISK - Approve
4355,2021-01-18,Canada,Ontario,Merchandise,Internet,Not Available / non disponible,Victim,285,LOW RISK - Approve
4356,2021-01-18,Not Specified,Not Specified,Prize,Email,Not Available / non disponible,Attempt,0,LOW RISK - Approve
4357,2021-01-18,Canada,Ontario,Personal Info,Direct call,30 - 39,Attempt,0,LOW RISK - Approve
4358,2021-01-18,Not Specified,Not Specified,Prize,Email,Not Available / non disponible,Attempt,0,LOW RISK - Approve
4359,2021-01-18,Canada,Ontario,Identity Fraud,Other/unknown,70 - 79,Victim,0,LOW RISK - Approve
4360,2021-01-18,Canada,Ontario,Identity Fraud,Other/unknown,20 - 29,Victim,0,LOW RISK - Approve
4361,2021-01-18,Canada,Ontario,Extortion,Direct call,20 - 29,Attempt,0,MEDIUM RISK - Escalate
4362,2021-01-18,Not Specified,Not Specified,Other,Other/unknown,Not Available / non disponible,Attempt,0,LOW RISK - Approve
4363,2021-01-18,Not Specified,Not Specified,Prize,Mail,Not Available / non disponible,Attempt,0,LOW RISK - Approve
4364,2021-01-18,Canada,Manitoba,Prize,Direct call,70 - 79,Attempt,0,LOW RISK - Approve
4365,2021-01-18,Canada,Manitoba,Vendor Fraud,Text message,10 - 19,Victim,250,LOW RISK - Approve
4366,2021-01-18,Canada,Ontario,Identity Fraud,Other/unknown,70 - 79,Victim,0,LOW RISK - Approve
4367,2021-01-18,Canada,Newfoundland And Labrador,Service,Direct call,70 - 79,Attempt,0,LOW RISK - Approve
4368,2021-01-18,Canada,British Columbia,Identity Fraud,Other/unknown,30 - 39,Victim,0,LOW RISK - Approve
4369,2021-01-18,Not Specified,Not Specified,Extortion,Direct call,Not Available / non disponible,Attempt,0,MEDIUM RISK - Escalate
4370,2021-01-18,Canada,Ontario,Job,Email,30 - 39,Victim,0,LOW RISK - Approve
4371,2021-01-18,Canada,Nova Scotia,Service,Direct call,60 - 69,Victim,300,LOW RISK - Approve
4372,2021-01-18,Canada,British Columbia,Identity Fraud,Other/unknown,30 - 39,Victim,0,LOW RISK - Approve
4373,2021-01-18,Canada,Quebec,Identity Fraud,Other/unknown,40 - 49,Victim,0,LOW RISK - Approve
4374,2021-01-18,Canada,British Columbia,Unknown,Direct call,30 - 39,Attempt,0,LOW RISK - Approve
4375,2021-01-18,Canada,Alberta,Service,Direct call,50 - 59,Victim,0,LOW RISK - Approve
4376,2021-01-18,Canada,Quebec,Personal Info,Direct call,40 - 49,Attempt,0,LOW RISK - Approve
4377,2021-01-18,Canada,Manitoba,Identity Fraud,Other/unknown,30 - 39,Victim,0,LOW RISK - Approve
4378,2021-01-18,Canada,Quebec,Identity Fraud,Other/unknown,10 - 19,Victim,0,LOW RISK - Approve
4379,2021-01-18,Canada,Quebec,Personal Info,Other/unknown,10 - 19,Victim,0,LOW RISK - Approve
4380,2021-01-18,Canada,Quebec,Merchandise,Internet,50 - 59,Victim,300.97,LOW RISK - Approve
4381,2021-01-18,Canada,Ontario,Bank Investigator,Direct call,70 - 79,Victim,0,LOW RISK - Approve
4382,2021-01-18,Canada,Quebec,Personal Info,Direct call,20 - 29,Victim,0,LOW RISK - Approve
4383,2021-01-18,Canada,British Columbia,Phishing,Text message,70 - 79,Victim,0,LOW RISK - Approve
4384,2021-01-18,Canada,Quebec,Identity Fraud,Other/unknown,10 - 19,Victim,0,LOW RISK - Approve
4385,2021-01-18,Canada,Quebec,Bank Investigator,Other/unknown,70 - 79,Attempt,0,LOW RISK - Approve
4386,2021-01-18,Canada,Quebec,Personal Info,Other/unknown,20 - 29,Victim,0,LOW RISK - Approve
4387,2021-01-18,Canada,Quebec,Identity Fraud,Other/unknown,20 - 29,Victim,0,LOW RISK - Approve
4388,2021-01-18,Canada,Quebec,Personal Info,Other/unknown,60 - 69,Victim,0,LOW RISK - Approve
4389,2021-01-18,Canada,Saskatchewan,Extortion,Direct call,20 - 29,Victim,0,MEDIUM RISK - Escalate
4390,2021-01-18,Canada,Quebec,Other,Direct call,60 - 69,Attempt,0,LOW RISK - Approve
4391,2021-01-18,Canada,Alberta,Vendor Fraud,Internet,Not Available / non disponible,Attempt,0,LOW RISK - Approve
4392,2021-01-18,Canada,Quebec,Identity Fraud,Other/unknown,60 - 69,Victim,0,LOW RISK - Approve
4393,2021-01-18,Canada,Quebec,Personal Info,Other/unknown,70 - 79,Victim,0,LOW RISK - Approve
4394,2021-01-18,Canada,Quebec,Identity Fraud,Other/unknown,40 - 49,Victim,0,LOW RISK - Approve
4395,2021-01-18,Canada,Alberta,Job,Email,30 - 39,Victim,5650,LOW RISK - Approve
4396,2021-01-18,Canada,Alberta,Extortion,Direct call,20 - 29,Victim,0,MEDIUM RISK - Escalate
4397,2021-01-18,Canada,Quebec,Identity Fraud,Other/unknown,70 - 79,Victim,0,LOW RISK - Approve
4398,2021-01-18,Canada,Manitoba,Extortion,Not Available,50 - 59,Attempt,0,LOW RISK - Approve
4399,2021-01-18,Canada,Quebec,Personal Info,Other/unknown,20 - 29,Victim,0,LOW RISK - Approve
4400,2021-01-18,Canada,Quebec,Personal Info,Other/unknown,40 - 49,Victim,0,LOW RISK - Approve
4401,2021-01-18,Canada,Quebec,Identity Fraud,Other/unknown,10 - 19,Victim,0,LOW RISK - Approve
4402,2021-01-18,Canada,Alberta,Personal Info,Direct call,40 - 49,Victim,0,LOW RISK - Approve
4403,2021-01-18,Canada,Alberta,Identity Fraud,Other/unknown,50 - 59,Victim,0,LOW RISK - Approve
4404,2021-01-18,Canada,British Columbia,Merchandise,Internet-social network,50 - 59,Victim,400,LOW RISK - Approve
4405,2021-01-18,Canada,Ontario,Job,Internet-social network,30 - 39,Attempt,0,LOW RISK - Approve
4406,2021-01-18,Canada,British Columbia,Vendor Fraud,Internet-social network,20 - 29,Victim,3800,LOW RISK - Approve
4407,2021-01-18,Canada,British Columbia,Extortion,Direct call,30 - 39,Other,0,MEDIUM RISK - Escalate
4408,2021-01-18,Not Specified,Not Specified,Extortion,Email,Not Available / non disponible,Attempt,0,MEDIUM RISK - Escalate
4409,2021-01-18,Canada,Alberta,Extortion,Direct call,60 - 69,Attempt,0,MEDIUM RISK - Escalate
4410,2021-01-18,Canada,Quebec,Service,Internet,40 - 49,Attempt,0,LOW RISK - Approve
4411,2021-01-18,Not Specified,Not Specified,Vendor Fraud,Email,Not Available / non disponible,Attempt,0,LOW RISK - Approve
4412,2021-01-18,Canada,British Columbia,Identity Fraud,Other/unknown,40 - 49,Victim,0,LOW RISK - Approve
4413,2021-01-18,Canada,Ontario,Extortion,Email,Not Available / non disponible,Victim,0,MEDIUM RISK - Escalate
4414,2021-01-18,Canada,Alberta,Identity Fraud,Other/unknown,20 - 29,Victim,0,LOW RISK - Approve
4415,2021-01-18,Not Specified,Not Specified,Merchandise,Internet-social network,Not Available / non disponible,Victim,16.68,LOW RISK - Approve
4416,2021-01-18,Not Specified,Not Specified,Merchandise,Internet-social network,Not Available / non disponible,Victim,400,LOW RISK - Approve
4417,2021-01-18,Canada,British Columbia,Identity Fraud,Other/unknown,Not Available / non disponible,Victim,0,LOW RISK - Approve
4418,2021-01-18,Canada,British Columbia,Identity Fraud,Other/unknown,40 - 49,Victim,0,LOW RISK - Approve
4419,2021-01-18,Not Specified,Not Specified,Identity Fraud,Mail,Not Available / non disponible,Victim,0,LOW RISK - Approve
4420,2021-01-18,Canada,Alberta,Service,Email,30 - 39,Victim,2.11,LOW RISK - Approve
4421,2021-01-18,Canada,Quebec,Merchandise,Email,30 - 39,Victim,600,LOW RISK - Approve
4422,2021-01-18,Canada,Ontario,Merchandise,Internet,Not Available / non disponible,Victim,900,LOW RISK - Approve
4423,2021-01-18,Canada,Saskatchewan,Identity Fraud,Other/unknown,40 - 49,Victim,0,LOW RISK - Approve
4424,2021-01-18,Canada,Ontario,Identity Fraud,Other/unknown,50 - 59,Victim,0,LOW RISK - Approve
4425,2021-01-18,Canada,Quebec,Other,Other/unknown,Not Available / non disponible,Attempt,0,LOW RISK - Approve
4426,2021-01-18,Canada,Ontario,Extortion,Other/unknown,40 - 49,Other,0,LOW RISK - Approve
4427,2021-01-18,Canada,Quebec,Investments,Internet,50 - 59,Victim,350,LOW RISK - Approve
4428,2021-01-18,Canada,Ontario,Other,Direct call,70 - 79,Other,0,LOW RISK - Approve
4429,2021-01-18,Canada,Ontario,Identity Fraud,Other/unknown,20 - 29,Victim,0,LOW RISK - Approve
4430,2021-01-18,Canada,Ontario,Personal Info,Other/unknown,30 - 39,Victim,0,LOW RISK - Approve
4431,2021-01-18,Canada,Quebec,Extortion,Direct call,30 - 39,Attempt,0,MEDIUM RISK - Escalate
4432,2021-01-18,Canada,Quebec,Identity Fraud,Other/unknown,10 - 19,Victim,0,LOW RISK - Approve
4433,2021-01-18,Canada,Ontario,Extortion,Direct call,20 - 29,Victim,0,MEDIUM RISK - Escalate
4434,2021-01-18,Not Specified,Not Specified,Romance,Internet-social network,Not Available / non disponible,Attempt,0,MEDIUM RISK - Escalate
4435,2021-01-18,Not Specified,Not Specified,Personal Info,Direct call,Not Available / non disponible,Victim,0,LOW RISK - Approve
4436,2021-01-18,Canada,Ontario,Identity Fraud,Other/unknown,10 - 19,Victim,0,LOW RISK - Approve
4437,2021-01-18,Canada,Ontario,Merchandise,Not Available,30 - 39,Victim,195.17,LOW RISK - Approve
4438,2021-01-18,Canada,Ontario,Merchandise,Internet,60 - 69,Victim,3850,LOW RISK - Approve
4439,2021-01-18,Canada,Ontario,Identity Fraud,Other/unknown,60 - 69,Victim,0,LOW RISK - Approve
4440,2021-01-18,Canada,Quebec,Prize,Internet,Not Available / non disponible,Other,0,LOW RISK - Approve
4441,2021-01-18,Canada,Ontario,Identity Fraud,Other/unknown,40 - 49,Victim,0,LOW RISK - Approve
4442,2021-01-18,Canada,Ontario,Identity Fraud,Other/unknown,50 - 59,Victim,0,LOW RISK - Approve
4443,2021-01-18,Canada,British Columbia,Identity Fraud,Other/unknown,40 - 49,Victim,0,LOW RISK - Approve
4444,2021-01-18,Canada,Alberta,Bank Investigator,Email,50 - 59,Victim,4250,LOW RISK - Approve
4445,2021-01-18,Canada,New Brunswick,Bank Investigator,Direct call,60 - 69,Victim,19500,MEDIUM RISK - Escalate
4446,2021-01-18,Canada,Ontario,Identity Fraud,Other/unknown,50 - 59,Victim,0,LOW RISK - Approve
4447,2021-01-18,Canada,Ontario,Extortion,Other/unknown,70 - 79,Attempt,0,MEDIUM RISK - Escalate
4448,2021-01-18,Canada,British Columbia,Charity / Donation,Internet,Not Available / non disponible,Other,0,LOW RISK - Approve
4449,2021-01-18,Canada,Quebec,Extortion,Direct call,60 - 69,Victim,0,MEDIUM RISK - Escalate
4450,2021-01-18,Canada,Ontario,Personal Info,Direct call,30 - 39,Victim,0,LOW RISK - Approve
4451,2021-01-18,Canada,Alberta,Identity Fraud,Other/unknown,40 - 49,Victim,0,LOW RISK - Approve
4452,2021-01-18,Canada,Alberta,Personal Info,Direct call,50 - 59,Victim,0,LOW RISK - Approve
4453,2021-01-18,Canada,Quebec,Unknown,Direct call,50 - 59,Attempt,0,LOW RISK - Approve
4454,2021-01-18,Canada,Quebec,Identity Fraud,Other/unknown,50 - 59,Victim,0,LOW RISK - Approve
4455,2021-01-18,Canada,New Brunswick,"Emergency (Jail, Accident, Hospital, Help)",Direct call,60 - 69,Attempt,0,LOW RISK - Approve
4456,2021-01-18,Canada,Ontario,Vendor Fraud,Text message,20 - 29,Victim,3850,LOW RISK - Approve
4457,2021-01-18,Canada,Ontario,Phishing,Email,60 - 69,Attempt,0,LOW RISK - Approve
4458,2021-01-18,Canada,Saskatchewan,Identity Fraud,Other/unknown,20 - 29,Victim,0,LOW RISK - Approve
4459,2021-01-18,Canada,Alberta,Personal Info,Other/unknown,30 - 39,Victim,0,LOW RISK - Approve
4460,2021-01-18,Canada,Quebec,Identity Fraud,Other/unknown,40 - 49,Victim,0,LOW RISK - Approve
4461,2021-01-18,Canada,Quebec,Unknown,Email,50 - 59,Attempt,0,LOW RISK - Approve
4462,2021-01-18,Canada,Ontario,Phishing,Text message,70 - 79,Victim,0,LOW RISK - Approve
4463,2021-01-18,Canada,Alberta,Bank Investigator,Direct call,50 - 59,Attempt,0,LOW RISK - Approve
4464,2021-01-18,Canada,Quebec,Identity Fraud,Other/unknown,50 - 59,Victim,0,LOW RISK - Approve
4465,2021-01-18,Canada,Ontario,Extortion,Direct call,20 - 29,Victim,0,MEDIUM RISK - Escalate
4466,2021-01-18,Canada,Ontario,Personal Info,Other/unknown,30 - 39,Victim,0,LOW RISK - Approve
4467,2021-01-18,Canada,Manitoba,Personal Info,Direct call,40 - 49,Victim,0,LOW RISK - Approve
4468,2021-01-18,Canada,Nova Scotia,Extortion,Direct call,80 - 89,Victim,0,MEDIUM RISK - Escalate
4469,2021-01-18,Canada,Ontario,Phishing,Email,60 - 69,Victim,0,LOW RISK - Approve
4470,2021-01-18,Canada,Quebec,Identity Fraud,Other/unknown,30 - 39,Victim,0,LOW RISK - Approve
4471,2021-01-18,Canada,Ontario,Identity Fraud,Other/unknown,30 - 39,Victim,0,LOW RISK - Approve
4472,2021-01-18,Canada,Quebec,Identity Fraud,Other/unknown,20 - 29,Victim,0,LOW RISK - Approve
4473,2021-01-18,Canada,Quebec,Prize,Text message,40 - 49,Victim,0,LOW RISK - Approve
4474,2021-01-18,Canada,Ontario,Personal Info,Direct call,50 - 59,Attempt,0,LOW RISK - Approve
4475,2021-01-18,Canada,British Columbia,Identity Fraud,Other/unknown,40 - 49,Victim,0,LOW RISK - Approve
4476,2021-01-18,Canada,Quebec,Identity Fraud,Other/unknown,20 - 29,Victim,0,LOW RISK - Approve
4477,2021-01-18,Canada,Manitoba,Personal Info,Other/unknown,50 - 59,Victim,0,LOW RISK - Approve
4478,2021-01-18,Canada,Quebec,Spear Phishing,Email,40 - 49,Attempt,0,MEDIUM RISK - Escalate
4479,2021-01-18,Canada,Manitoba,Personal Info,Other/unknown,40 - 49,Victim,0,LOW RISK - Approve
4480,2021-01-18,Canada,Ontario,"Emergency (Jail, Accident, Hospital, Help)",Direct call,70 - 79,Attempt,0,LOW RISK - Approve
4481,2021-01-18,Canada,Quebec,Identity Fraud,Other/unknown,20 - 29,Victim,0,LOW RISK - Approve
4482,2021-01-18,Not Specified,Not Specified,Identity Fraud,Other/unknown,Not Available / non disponible,Victim,0,LOW RISK - Approve
4483,2021-01-18,Canada,Nova Scotia,GRANT,Internet-social network,70 - 79,Victim,200,LOW RISK - Approve
4484,2021-01-18,Canada,Quebec,Identity Fraud,Other/unknown,60 - 69,Victim,0,LOW RISK - Approve
4485,2021-01-18,Canada,Quebec,Other,Direct call,70 - 79,Victim,0,LOW RISK - Approve
4486,2021-01-18,Canada,Ontario,Romance,Internet-social network,30 - 39,Victim,24000,HIGH RISK - Block
4487,2021-01-18,Canada,Ontario,Identity Fraud,Other/unknown,20 - 29,Victim,0,LOW RISK - Approve
4488,2021-01-18,Canada,British Columbia,Identity Fraud,Other/unknown,40 - 49,Victim,0,LOW RISK - Approve
4489,2021-01-18,Canada,Quebec,Identity Fraud,Other/unknown,60 - 69,Victim,0,LOW RISK - Approve
4490,2021-01-18,Canada,Quebec,Identity Fraud,Other/unknown,50 - 59,Victim,0,LOW RISK - Approve
4491,2021-01-18,Canada,Ontario,Identity Fraud,Other/unknown,30 - 39,Victim,0,LOW RISK - Approve
4492,2021-01-18,Canada,Ontario,Identity Fraud,Other/unknown,60 - 69,Victim,0,LOW RISK - Approve
4493,2021-01-18,Canada,Quebec,Vendor Fraud,Internet,20 - 29,Victim,100,LOW RISK - Approve
4494,2021-01-18,Canada,Ontario,Prize,Direct call,60 - 69,Victim,490,LOW RISK - Approve
4495,2021-01-18,Canada,Ontario,Personal Info,Direct call,30 - 39,Attempt,0,LOW RISK - Approve
4496,2021-01-18,Canada,Ontario,Identity Fraud,Other/unknown,30 - 39,Victim,0,LOW RISK - Approve
4497,2021-01-18,Canada,Ontario,Identity Fraud,Other/unknown,40 - 49,Victim,0,LOW RISK - Approve
4498,2021-01-18,Canada,Ontario,Identity Fraud,Other/unknown,40 - 49,Victim,0,LOW RISK - Approve
4499,2021-01-18,Canada,Alberta,Identity Fraud,Other/unknown,60 - 69,Victim,0,LOW RISK - Approve
4500,2021-01-18,Canada,Ontario,Vendor Fraud,Email,10 - 19,Victim,850,LOW RISK - Approve
4501,2021-01-18,Canada,Quebec,Identity Fraud,Other/unknown,10 - 19,Victim,0,LOW RISK - Approve
4502,2021-01-18,Canada,Quebec,Identity Fraud,Other/unknown,10 - 19,Victim,0,LOW RISK - Approve
4503,2021-01-18,Canada,Saskatchewan,Identity Fraud,Other/unknown,50 - 59,Victim,0,LOW RISK - Approve
4504,2021-01-18,Canada,Alberta,Personal Info,Direct call,20 - 29,Attempt,0,LOW RISK - Approve
4505,2021-01-18,Canada,Ontario,Identity Fraud,Other/unknown,50 - 59,Victim,0,LOW RISK - Approve
4506,2021-01-18,Canada,British Columbia,Extortion,Direct call,Not Available / non disponible,Attempt,0,MEDIUM RISK - Escalate
4507,2021-01-18,Canada,Ontario,Merchandise,Text message,50 - 59,Victim,2500,LOW RISK - Approve
4508,2021-01-18,Not Specified,Not Specified,Extortion,Direct call,Not Available / non disponible,Attempt,0,MEDIUM RISK - Escalate
4509,2021-01-18,Not Specified,Not Specified,Unknown,Direct call,Not Available / non disponible,Attempt,0,LOW RISK - Approve
4510,2021-01-18,Canada,Alberta,Charity / Donation,Direct call,30 - 39,Attempt,0,LOW RISK - Approve
4511,2021-01-18,Not Specified,Not Specified,Service,Direct call,Not Available / non disponible,Attempt,0,LOW RISK - Approve
4512,2021-01-18,Canada,British Columbia,Extortion,Direct call,50 - 59,Attempt,0,MEDIUM RISK - Escalate
4513,2021-01-18,Canada,British Columbia,Identity Fraud,Other/unknown,30 - 39,Victim,0,LOW RISK - Approve
4514,2021-01-18,Not Specified,Not Specified,Extortion,Direct call,Not Available / non disponible,Attempt,0,MEDIUM RISK - Escalate
4515,2021-01-18,Canada,Nova Scotia,Identity Fraud,Other/unknown,50 - 59,Victim,0,LOW RISK - Approve
4516,2021-01-18,Not Specified,Not Specified,Extortion,Direct call,Not Available / non disponible,Attempt,0,MEDIUM RISK - Escalate
4517,2021-01-18,Not Specified,Not Specified,Unknown,Direct call,Not Available / non disponible,Attempt,0,LOW RISK - Approve
4518,2021-01-18,Canada,Saskatchewan,Merchandise,Internet,30 - 39,Victim,103.47,LOW RISK - Approve
4519,2021-01-18,Canada,Ontario,Vendor Fraud,Door to door/in person,Not Available / non disponible,Attempt,0,LOW RISK - Approve
4520,2021-01-18,Canada,Ontario,Identity Fraud,Other/unknown,60 - 69,Victim,0,LOW RISK - Approve
4521,2021-01-18,Canada,Quebec,Identity Fraud,Other/unknown,10 - 19,Victim,0,LOW RISK - Approve
4522,2021-01-18,Not Specified,Not Specified,Identity Fraud,Other/unknown,Not Available / non disponible,Victim,0,LOW RISK - Approve
4523,2021-01-18,Canada,Ontario,Identity Fraud,Other/unknown,30 - 39,Victim,0,LOW RISK - Approve
4524,2021-01-18,Not Specified,Not Specified,Phishing,Email,Not Available / non disponible,Attempt,0,LOW RISK - Approve
4525,2021-01-18,Canada,Quebec,Extortion,Direct call,20 - 29,Attempt,0,MEDIUM RISK - Escalate
4526,2021-01-18,Canada,Not Specified,Extortion,Direct call,30 - 39,Attempt,0,MEDIUM RISK - Escalate
4527,2021-01-18,Canada,British Columbia,Counterfeit Merchandise,Internet-social network,20 - 29,Victim,190.61,LOW RISK - Approve
4528,2021-01-18,Canada,Ontario,Identity Fraud,Other/unknown,20 - 29,Victim,0,LOW RISK - Approve
4529,2021-01-18,Canada,Ontario,Identity Fraud,Other/unknown,40 - 49,Victim,0,LOW RISK - Approve
4530,2021-01-18,Canada,Ontario,Personal Info,Internet,70 - 79,Victim,0,LOW RISK - Approve
4531,2021-01-18,Not Specified,Not Specified,Extortion,Direct call,Not Available / non disponible,Attempt,0,MEDIUM RISK - Escalate
4532,2021-01-18,Canada,Ontario,Job,Email,20 - 29,Attempt,0,LOW RISK - Approve
4533,2021-01-18,Not Specified,Not Specified,Counterfeit Merchandise,Internet-social network,Not Available / non disponible,Victim,115.32,LOW RISK - Approve
4534,2021-01-18,Canada,Alberta,Merchandise,Email,20 - 29,Attempt,0,LOW RISK - Approve
4535,2021-01-18,Not Specified,Not Specified,Identity Fraud,Other/unknown,Not Available / non disponible,Victim,0,LOW RISK - Approve
4536,2021-01-18,Not Specified,Not Specified,Extortion,Direct call,Not Available / non disponible,Attempt,0,MEDIUM RISK - Escalate
4537,2021-01-18,Canada,Prince Edward Island,Identity Fraud,Other/unknown,40 - 49,Victim,0,LOW RISK - Approve
4538,2021-01-18,Not Specified,Not Specified,Extortion,Direct call,20 - 29,Attempt,0,MEDIUM RISK - Escalate
4539,2021-01-18,Canada,Quebec,Bank Investigator,Direct call,Not Available / non disponible,Victim,0,LOW RISK - Approve
4540,2021-01-18,Canada,Ontario,Personal Info,Email,50 - 59,Victim,0,LOW RISK - Approve
4541,2021-01-18,Canada,Quebec,Identity Fraud,Other/unknown,40 - 49,Victim,0,LOW RISK - Approve
4542,2021-01-18,Canada,Alberta,Extortion,Direct call,60 - 69,Attempt,0,MEDIUM RISK - Escalate
4543,2021-01-18,Canada,Ontario,Service,Email,40 - 49,Victim,0,LOW RISK - Approve
4544,2021-01-18,Canada,Quebec,Identity Fraud,Other/unknown,40 - 49,Victim,0,LOW RISK - Approve
4545,2021-01-18,Canada,British Columbia,Extortion,Direct call,30 - 39,Attempt,0,MEDIUM RISK - Escalate
4546,2021-01-18,Canada,Ontario,Job,Direct call,Not Available / non disponible,Attempt,0,LOW RISK - Approve
4547,2021-01-18,Canada,Manitoba,Identity Fraud,Other/unknown,60 - 69,Victim,0,LOW RISK - Approve
4548,2021-01-18,Canada,Alberta,Merchandise,Internet-social network,30 - 39,Victim,171.08,LOW RISK - Approve
4549,2021-01-18,Canada,Ontario,Vendor Fraud,Text message,20 - 29,Victim,370,LOW RISK - Approve
4550,2021-01-18,Canada,British Columbia,Foreign Money Offer,Mail,Not Available / non disponible,Attempt,0,LOW RISK - Approve
4551,2021-01-18,Canada,Quebec,Extortion,Direct call,Not Available / non disponible,Attempt,0,MEDIUM RISK - Escalate
4552,2021-01-18,Not Specified,Not Specified,Identity Fraud,Other/unknown,Not Available / non disponible,Victim,0,LOW RISK - Approve
4553,2021-01-18,Canada,Saskatchewan,Extortion,Direct call,30 - 39,Victim,0,MEDIUM RISK - Escalate
4554,2021-01-18,Not Specified,Not Specified,Spear Phishing,Email,Not Available / non disponible,Victim,1300,MEDIUM RISK - Escalate
4555,2021-01-18,Canada,Quebec,Prize,Internet-social network,30 - 39,Attempt,0,LOW RISK - Approve
4556,2021-01-18,Not Specified,Not Specified,Phishing,Email,Not Available / non disponible,Victim,0,LOW RISK - Approve
4557,2021-01-18,Canada,Quebec,Identity Fraud,Other/unknown,10 - 19,Victim,0,LOW RISK - Approve
4558,2021-01-18,Canada,Ontario,Identity Fraud,Other/unknown,30 - 39,Victim,0,LOW RISK - Approve
4559,2021-01-18,Not Specified,Not Specified,Extortion,Direct call,Not Available / non disponible,Attempt,0,MEDIUM RISK - Escalate
4560,2021-01-18,Not Specified,Not Specified,Investments,Door to door/in person,Not Available / non disponible,Victim,1450,LOW RISK - Approve
4561,2021-01-18,Canada,New Brunswick,Merchandise,Internet,Not Available / non disponible,Attempt,0,LOW RISK - Approve
4562,2021-01-18,Not Specified,Not Specified,Service,Print,Not Available / non disponible,Attempt,0,LOW RISK - Approve
4563,2021-01-18,Canada,British Columbia,Vendor Fraud,Internet-social network,20 - 29,Victim,100,LOW RISK - Approve
4564,2021-01-18,Not Specified,Not Specified,Unknown,Door to door/in person,Not Available / non disponible,Other,0,LOW RISK - Approve
4565,2021-01-18,Canada,Quebec,Investments,Direct call,Not Available / non disponible,Attempt,0,MEDIUM RISK - Escalate
4566,2021-01-18,Canada,Ontario,Merchandise,Internet,50 - 59,Victim,150,LOW RISK - Approve
4567,2021-01-18,Canada,Quebec,Spear Phishing,Email,60 - 69,Attempt,0,MEDIUM RISK - Escalate
4568,2021-01-18,Canada,Alberta,Extortion,Direct call,60 - 69,Attempt,0,MEDIUM RISK - Escalate
4569,2021-01-18,Canada,Quebec,Identity Fraud,Other/unknown,10 - 19,Victim,0,LOW RISK - Approve
4570,2021-01-18,Not Specified,Not Specified,Vendor Fraud,Email,Not Available / non disponible,Attempt,0,LOW RISK - Approve
4571,2021-01-18,Not Specified,Not Specified,Extortion,Direct call,Not Available / non disponible,Attempt,0,MEDIUM RISK - Escalate
4572,2021-01-18,Not Specified,Not Specified,Counterfeit Merchandise,Internet-social network,Not Available / non disponible,Victim,1400,LOW RISK - Approve
4573,2021-01-18,Not Specified,Not Specified,Extortion,Direct call,Not Available / non disponible,Attempt,0,MEDIUM RISK - Escalate
4574,2021-01-18,Not Specified,Not Specified,Merchandise,Internet,Not Available / non disponible,Victim,250,LOW RISK - Approve
4575,2021-01-18,Canada,Quebec,Identity Fraud,Other/unknown,30 - 39,Victim,0,LOW RISK - Approve
4576,2021-01-18,Canada,Alberta,Unknown,Other/unknown,70 - 79,Attempt,0,LOW RISK - Approve
4577,2021-01-18,Canada,Quebec,Extortion,Direct call,20 - 29,Victim,0,MEDIUM RISK - Escalate
4578,2021-01-18,Not Specified,Not Specified,Investments,Internet-social network,Not Available / non disponible,Victim,45552.43,HIGH RISK - Block
4579,2021-01-18,Canada,Alberta,Identity Fraud,Other/unknown,30 - 39,Victim,0,LOW RISK - Approve
4580,2021-01-18,Not Specified,Not Specified,Service,Direct call,Not Available / non disponible,Victim,0,LOW RISK - Approve
4581,2021-01-18,Not Specified,Not Specified,Investments,Internet,Not Available / non disponible,Victim,328,LOW RISK - Approve
4582,2021-01-18,Canada,Saskatchewan,Identity Fraud,Other/unknown,40 - 49,Victim,0,LOW RISK - Approve
4583,2021-01-18,Canada,Quebec,Identity Fraud,Other/unknown,10 - 19,Victim,0,LOW RISK - Approve
4584,2021-01-18,Canada,Alberta,Merchandise,Internet,40 - 49,Victim,263.53,LOW RISK - Approve
4585,2021-01-18,Canada,Quebec,Identity Fraud,Other/unknown,30 - 39,Victim,0,LOW RISK - Approve
4586,2021-01-18,Canada,Quebec,Spear Phishing,Email,Not Available / non disponible,Attempt,0,MEDIUM RISK - Escalate
4587,2021-01-18,Canada,Quebec,Unknown,Direct call,20 - 29,Other,0,LOW RISK - Approve
4588,2021-01-18,Canada,British Columbia,Counterfeit Merchandise,Internet,10 - 19,Victim,69.57,LOW RISK - Approve
4589,2021-01-18,Not Specified,Not Specified,Merchandise,Other/unknown,Not Available / non disponible,Victim,126.97,LOW RISK - Approve
4590,2021-01-18,Canada,Ontario,Service,Direct call,30 - 39,Victim,0,LOW RISK - Approve
4591,2021-01-18,Not Specified,Not Specified,Job,Email,Not Available / non disponible,Attempt,0,LOW RISK - Approve
4592,2021-01-18,Canada,Ontario,Phishing,Email,70 - 79,Attempt,0,LOW RISK - Approve
4593,2021-01-18,Canada,Ontario,Phishing,Email,70 - 79,Attempt,0,LOW RISK - Approve
4594,2021-01-18,Canada,Ontario,Counterfeit Merchandise,Internet,40 - 49,Victim,148.48,LOW RISK - Approve
4595,2021-01-18,Canada,Ontario,Vendor Fraud,Text message,20 - 29,Victim,1870,LOW RISK - Approve
4596,2021-01-18,Canada,Ontario,Job,Internet-social network,20 - 29,Attempt,0,LOW RISK - Approve
4597,2021-01-18,Canada,Quebec,Extortion,Direct call,30 - 39,Attempt,0,MEDIUM RISK - Escalate
