5645,2021-01-21,Canada,Ontario,Extortion,Direct call,70 - 79,Attempt,0
5646,2021-01-21,Canada,Quebec,Identity Fraud,Other/unknown,10 - 19,Victim,0
5647,2021-01-21,Canada,Ontario,Prize,Direct call,30 - 39,Attempt,0
5648,2021-01-21,Canada,British Columbia,Identity Fraud,Other/unknown,Not Available / non disponible,Victim,0
5649,2021-01-21,Not Specified,Not Specified,Job,Email,Not Available / non disponible,Attempt,0
5650,2021-01-21,Canada,Quebec,Merchandise,Internet,40 - 49,Victim,289.2
5651,2021-01-21,Canada,Nova Scotia,Unknown,Direct call,20 - 29,Other,0
5652,2021-01-21,Canada,Ontario,Service,Email,Not Available / non disponible,Victim,169.5
5653,2021-01-21,Canada,Quebec,Identity Fraud,Other/unknown,50 - 59,Victim,0
5654,2021-01-21,Canada,Alberta,Extortion,Email,Not Available / non disponible,Victim,0
5655,2021-01-21,Not Specified,Not Specified,Unknown,Direct call,Not Available / non disponible,Attempt,0
5656,2021-01-21,Canada,British Columbia,Identity Fraud,Other/unknown,30 - 39,Victim,0
5657,2021-01-21,Canada,Saskatchewan,Extortion,Email,Not Available / non disponible,Victim,0
5658,2021-01-21,Canada,Saskatchewan,Extortion,Direct call,40 - 49,Attempt,0
5659,2021-01-21,Not Specified,Not Specified,Identity Fraud,Other/unknown,Not Available / non disponible,Victim,0
5660,2021-01-21,Canada,Alberta,Personal Info,Direct call,30 - 39,Victim,0
5661,2021-01-21,Canada,Quebec,Identity Fraud,Other/unknown,10 - 19,Victim,0
5662,2021-01-21,Not Specified,Not Specified,Merchandise,Email,Not Available / non disponible,Attempt,0
5663,2021-01-21,Canada,Ontario,Phishing,Text message,30 - 39,Attempt,0
5664,2021-01-21,Canada,Not Specified,Identity Fraud,Other/unknown,Not Available / non disponible,Victim,0
5665,2021-01-21,Canada,Ontario,Personal Info,Direct call,50 - 59,Attempt,0
5666,2021-01-21,Canada,Quebec,Job,Internet-social network,Not Available / non disponible,Victim,0
5667,2021-01-21,Canada,Ontario,Identity Fraud,Other/unknown,40 - 49,Victim,0
5668,2021-01-21,Not Specified,Not Specified,Extortion,Direct call,Not Available / non disponible,Victim,0
5669,2021-01-21,Canada,Ontario,Personal Info,Other/unknown,50 - 59,Victim,0
5670,2021-01-21,Canada,Ontario,Unknown,Direct call,60 - 69,Other,0
5671,2021-01-21,Canada,Nova Scotia,Spear Phishing,Text message,50 - 59,Victim,300
5672,2021-01-21,Canada,Quebec,Identity Fraud,Other/unknown,60 - 69,Victim,0
5673,2021-01-21,Canada,Quebec,Unknown,Direct call,60 - 69,Attempt,0
5674,2021-01-21,Not Specified,Not Specified,Unknown,Direct call,Not Available / non disponible,Attempt,0
5675,2021-01-21,Canada,Quebec,Extortion,Direct call,60 - 69,Victim,0
5676,2021-01-21,Not Specified,Not Specified,Spear Phishing,Email,Not Available / non disponible,Attempt,0
5677,2021-01-21,Canada,Ontario,Job,Email,30 - 39,Victim,3799
5678,2021-01-21,Canada,Manitoba,Personal Info,Direct call,60 - 69,Attempt,0
5679,2021-01-21,Not Specified,Not Specified,Extortion,Direct call,Not Available / non disponible,Attempt,0
5680,2021-01-21,Canada,Alberta,Romance,Internet-social network,50 - 59,Victim,6410.74
5681,2021-01-21,Not Specified,Not Specified,Merchandise,Internet-social network,Not Available / non disponible,Victim,79.19
5682,2021-01-21,Canada,Manitoba,Extortion,Direct call,20 - 29,Victim,9490
5683,2021-01-21,Canada,Nova Scotia,Extortion,Direct call,Not Available / non disponible,Attempt,0
5684,2021-01-21,Not Specified,Not Specified,Spear Phishing,Email,Not Available / non disponible,Attempt,0
5685,2021-01-21,Canada,Alberta,Unknown,Direct call,Not Available / non disponible,Attempt,0
5686,2021-01-21,Canada,Alberta,Unknown,Direct call,30 - 39,Other,0
5687,2021-01-21,Canada,Ontario,Personal Info,Direct call,80 - 89,Victim,0
5688,2021-01-21,Not Specified,Not Specified,Extortion,Direct call,20 - 29,Attempt,0
5689,2021-01-21,Not Specified,Not Specified,Phishing,Text message,Not Available / non disponible,Attempt,0
5690,2021-01-21,Canada,Quebec,Identity Fraud,Other/unknown,50 - 59,Victim,0
5691,2021-01-21,Canada,Nova Scotia,Personal Info,Direct call,80 - 89,Attempt,0
5692,2021-01-21,Canada,Quebec,Identity Fraud,Other/unknown,30 - 39,Incomplete,0
5693,2021-01-21,Canada,Quebec,Counterfeit Merchandise,Internet-social network,40 - 49,Victim,176
5694,2021-01-21,Canada,Ontario,Extortion,Direct call,Not Available / non disponible,Attempt,0
5695,2021-01-21,Canada,Ontario,Charity / Donation,Mail,Not Available / non disponible,Attempt,0
5696,2021-01-21,Canada,Quebec,Extortion,Direct call,30 - 39,Attempt,0
5697,2021-01-21,Not Specified,Not Specified,Merchandise,Email,Not Available / non disponible,Attempt,0
5698,2021-01-21,Canada,Ontario,Other,Direct call,30 - 39,Other,0
5699,2021-01-21,Canada,Alberta,Job,Internet,20 - 29,Attempt,0
5700,2021-01-21,Canada,Ontario,Identity Fraud,Other/unknown,30 - 39,Victim,0
5701,2021-01-21,Not Specified,Not Specified,Service,Internet-social network,Not Available / non disponible,Victim,115.97
5702,2021-01-21,Canada,Alberta,Phishing,Email,50 - 59,Victim,0
5703,2021-01-21,Canada,British Columbia,Identity Fraud,Other/unknown,20 - 29,Victim,0
5704,2021-01-21,Canada,Quebec,Identity Fraud,Other/unknown,20 - 29,Victim,0
5705,2021-01-21,Not Specified,Not Specified,Identity Fraud,Other/unknown,20 - 29,Victim,0
5706,2021-01-21,Canada,Ontario,Spear Phishing,Email,Not Available / non disponible,Attempt,0
5707,2021-01-21,Not Specified,Not Specified,Extortion,Direct call,Not Available / non disponible,Attempt,0
5708,2021-01-21,Canada,Ontario,Extortion,Direct call,40 - 49,Attempt,0
5709,2021-01-21,Canada,Ontario,Counterfeit Merchandise,Internet,80 - 89,Victim,133.64
5710,2021-01-21,Not Specified,Not Specified,Merchandise,Internet-social network,Not Available / non disponible,Victim,273.2
5711,2021-01-21,Not Specified,Not Specified,Other,Internet-social network,Not Available / non disponible,Attempt,0
5712,2021-01-21,Not Specified,Not Specified,Extortion,Direct call,Not Available / non disponible,Attempt,0
5713,2021-01-21,Canada,Manitoba,Extortion,Direct call,20 - 29,Victim,0
5714,2021-01-21,Canada,British Columbia,Identity Fraud,Other/unknown,40 - 49,Victim,0
5715,2021-01-21,Not Specified,Not Specified,Extortion,Direct call,Not Available / non disponible,Attempt,0
5716,2021-01-21,Canada,Alberta,Identity Fraud,Other/unknown,20 - 29,Victim,0
5717,2021-01-21,Canada,Alberta,Extortion,Direct call,Not Available / non disponible,Attempt,0
5718,2021-01-21,Canada,Quebec,Identity Fraud,Other/unknown,30 - 39,Victim,0
5719,2021-01-21,Not Specified,Not Specified,Unknown,Direct call,Not Available / non disponible,Attempt,0
5720,2021-01-21,Canada,Ontario,Identity Fraud,Other/unknown,40 - 49,Victim,0
5721,2021-01-21,Canada,Nova Scotia,Identity Fraud,Other/unknown,30 - 39,Victim,0
5722,2021-01-21,Canada,British Columbia,Extortion,Direct call,Not Available / non disponible,Attempt,0
5723,2021-01-21,Canada,Quebec,Vendor Fraud,Internet,Not Available / non disponible,Victim,170.18
5724,2021-01-21,Canada,British Columbia,Other,Other/unknown,Not Available / non disponible,Attempt,0
5725,2021-01-21,Canada,Alberta,Counterfeit Merchandise,Internet-social network,60 - 69,Victim,70.06
5726,2021-01-21,Canada,Quebec,Extortion,Direct call,Not Available / non disponible,Attempt,0
5727,2021-01-21,Canada,Quebec,Extortion,Direct call,30 - 39,Victim,0
5728,2021-01-21,Canada,Manitoba,Identity Fraud,Other/unknown,40 - 49,Victim,0
5729,2021-01-21,Canada,Ontario,Service,Text message,20 - 29,Victim,400
5730,2021-01-21,Canada,Quebec,Other,Direct call,20 - 29,Other,0
5731,2021-01-21,Canada,British Columbia,"Emergency (Jail, Accident, Hospital, Help)",Direct call,60 - 69,Attempt,0
5732,2021-01-21,Canada,Quebec,Identity Fraud,Other/unknown,40 - 49,Victim,0
5733,2021-01-21,Canada,Ontario,Extortion,Direct call,20 - 29,Attempt,0
5734,2021-01-21,Canada,Quebec,Identity Fraud,Other/unknown,40 - 49,Victim,0
5735,2021-01-21,Canada,Nova Scotia,Identity Fraud,Other/unknown,20 - 29,Victim,0
5736,2021-01-21,Not Specified,Not Specified,Merchandise,Direct call,Not Available / non disponible,Attempt,0
5737,2021-01-21,Canada,Quebec,Identity Fraud,Other/unknown,20 - 29,Victim,0
5738,2021-01-21,Canada,Ontario,Identity Fraud,Other/unknown,20 - 29,Victim,0
5739,2021-01-21,Canada,Quebec,Counterfeit Merchandise,Internet,30 - 39,Victim,133.06
5740,2021-01-21,Canada,Quebec,Identity Fraud,Other/unknown,50 - 59,Victim,0
5741,2021-01-21,Canada,Nova Scotia,Personal Info,Other/unknown,50 - 59,Victim,0
5742,2021-01-21,Canada,Nova Scotia,Merchandise,Internet,60 - 69,Victim,270.36
5743,2021-01-21,Canada,Nova Scotia,Merchandise,Email,40 - 49,Victim,500
5744,2021-01-21,Canada,Ontario,Phishing,Email,70 - 79,Attempt,0
5745,2021-01-21,Not Specified,Not Specified,Phishing,Text message,Not Available / non disponible,Attempt,0
5746,2021-01-21,Not Specified,Not Specified,Identity Fraud,Other/unknown,Not Available / non disponible,Victim,0
5747,2021-01-21,Canada,Quebec,Identity Fraud,Other/unknown,50 - 59,Victim,0
5748,2021-01-21,Canada,Quebec,"Emergency (Jail, Accident, Hospital, Help)",Email,50 - 59,Attempt,0
5749,2021-01-21,Canada,New Brunswick,Extortion,Direct call,30 - 39,Attempt,0
5750,2021-01-21,Not Specified,Not Specified,Vendor Fraud,Internet-social network,Not Available / non disponible,Victim,300
5751,2021-01-21,Canada,Ontario,Vendor Fraud,Internet,40 - 49,Attempt,0
5752,2021-01-21,Canada,Ontario,Phishing,Email,20 - 29,Victim,0
5753,2021-01-21,Canada,Ontario,Counterfeit Merchandise,Internet-social network,60 - 69,Victim,119.64
5754,2021-01-21,Not Specified,Not Specified,Service,Direct call,Not Available / non disponible,Victim,100
5755,2021-01-21,Canada,Quebec,Identity Fraud,Other/unknown,40 - 49,Victim,0
5756,2021-01-21,Canada,Quebec,Identity Fraud,Other/unknown,30 - 39,Victim,0
5757,2021-01-21,Not Specified,Not Specified,Incomplete,Other/unknown,Not Available / non disponible,Attempt,0
5758,2021-01-21,Canada,Saskatchewan,Merchandise,Internet,40 - 49,Victim,64
5759,2021-01-21,Canada,Ontario,Service,Internet,80 - 89,Victim,260
5760,2021-01-21,Not Specified,Not Specified,Service,Internet,Not Available / non disponible,Victim,0
5761,2021-01-21,Canada,Quebec,Identity Fraud,Other/unknown,10 - 19,Victim,0
5762,2021-01-21,Canada,British Columbia,Investments,Internet-social network,Not Available / non disponible,Victim,41317.83
5763,2021-01-21,Canada,Ontario,Investments,Internet,30 - 39,Victim,10350
5764,2021-01-21,Canada,Ontario,Merchandise,Internet-social network,10 - 19,Victim,450
5765,2021-01-21,Not Specified,Not Specified,Service,Not Available,Not Available / non disponible,Victim,0
5766,2021-01-21,Canada,Alberta,Unknown,Direct call,Not Available / non disponible,Attempt,0
5767,2021-01-21,Canada,Ontario,Job,Direct call,20 - 29,Attempt,0
5768,2021-01-21,Canada,Quebec,Identity Fraud,Other/unknown,50 - 59,Victim,0
5769,2021-01-21,Canada,Quebec,Extortion,Direct call,30 - 39,Attempt,0
5770,2021-01-21,Canada,Quebec,Identity Fraud,Other/unknown,30 - 39,Victim,0
5771,2021-01-21,Canada,Ontario,Romance,Internet-social network,20 - 29,Attempt,0
5772,2021-01-21,Canada,Ontario,Identity Fraud,Other/unknown,20 - 29,Victim,0
5773,2021-01-21,Canada,Ontario,Spear Phishing,Email,30 - 39,Victim,1200
5774,2021-01-21,Canada,British Columbia,Phishing,Text message,20 - 29,Attempt,0
5775,2021-01-21,Canada,Ontario,Counterfeit Merchandise,Other/unknown,50 - 59,Attempt,0
5776,2021-01-21,Not Specified,Not Specified,Phishing,Text message,Not Available / non disponible,Attempt,0
5777,2021-01-21,Canada,Ontario,Phishing,Email,30 - 39,Attempt,0
5778,2021-01-21,Canada,Ontario,Service,Direct call,60 - 69,Attempt,0
5779,2021-01-21,Canada,British Columbia,Merchandise,Internet-social network,30 - 39,Victim,55.47
5780,2021-01-21,Not Specified,Not Specified,Romance,Internet,Not Available / non disponible,Victim,1309.2
5781,2021-01-21,Canada,Ontario,Merchandise,Text message,20 - 29,Victim,1150
5782,2021-01-21,Not Specified,Not Specified,Collection Agency,Direct call,Not Available / non disponible,Attempt,0
5783,2021-01-21,Not Specified,Not Specified,Phishing,Text message,Not Available / non disponible,Attempt,0
5784,2021-01-21,Not Specified,Not Specified,Prize,Direct call,Not Available / non disponible,Attempt,0
5785,2021-01-21,Canada,Alberta,Service,Internet,Not Available / non disponible,Victim,11000
5786,2021-01-21,Canada,Ontario,Identity Fraud,Other/unknown,60 - 69,Victim,0
5787,2021-01-21,Canada,Ontario,Identity Fraud,Other/unknown,30 - 39,Victim,0
5788,2021-01-21,Canada,Ontario,Identity Fraud,Other/unknown,Not Available / non disponible,Victim,0
5789,2021-01-21,Canada,British Columbia,Identity Fraud,Other/unknown,30 - 39,Victim,0
5790,2021-01-21,Canada,Quebec,Merchandise,Internet,30 - 39,Victim,250
5791,2021-01-21,Canada,Alberta,Counterfeit Merchandise,Internet,70 - 79,Victim,130
5792,2021-01-21,Canada,Ontario,Counterfeit Merchandise,Internet-social network,30 - 39,Victim,149.15
5793,2021-01-21,Canada,Nova Scotia,Personal Info,Direct call,30 - 39,Attempt,0
5794,2021-01-21,Not Specified,Not Specified,Extortion,Direct call,Not Available / non disponible,Attempt,0
5795,2021-01-21,Not Specified,Not Specified,Personal Info,Direct call,Not Available / non disponible,Attempt,0
5796,2021-01-21,Canada,Ontario,Phishing,Text message,70 - 79,Attempt,0
5797,2021-01-21,Canada,Quebec,Extortion,Direct call,Not Available / non disponible,Victim,2400
5798,2021-01-21,Canada,Ontario,Phishing,Email,70 - 79,Victim,0
5799,2021-01-21,Canada,Ontario,Merchandise,Internet-social network,Not Available / non disponible,Victim,100
5800,2021-01-21,Canada,Ontario,Identity Fraud,Other/unknown,60 - 69,Victim,0
5801,2021-01-21,Not Specified,Not Specified,Job,Email,Not Available / non disponible,Attempt,0
5802,2021-01-21,Not Specified,Not Specified,Service,Direct call,Not Available / non disponible,Victim,336
5803,2021-01-21,Not Specified,Not Specified,Merchandise,Direct call,Not Available / non disponible,Victim,25
5804,2021-01-21,Canada,Quebec,Extortion,Direct call,40 - 49,Attempt,0
5805,2021-01-21,Not Specified,Not Specified,Identity Fraud,Other/unknown,Not Available / non disponible,Victim,0
5806,2021-01-21,Canada,Ontario,Extortion,Direct call,70 - 79,Attempt,0
5807,2021-01-21,Canada,Alberta,Identity Fraud,Other/unknown,40 - 49,Victim,0
5808,2021-01-21,Canada,Quebec,Identity Fraud,Other/unknown,40 - 49,Victim,0
5809,2021-01-21,Canada,Ontario,Unknown,Direct call,30 - 39,Attempt,0
5810,2021-01-21,Canada,Nova Scotia,Merchandise,Internet,Not Available / non disponible,Victim,90
5811,2021-01-21,Canada,Nova Scotia,Personal Info,Internet,50 - 59,Victim,0
5812,2021-01-21,Not Specified,Not Specified,Job,Email,Not Available / non disponible,Victim,0
5813,2021-01-21,Canada,Quebec,Collection Agency,Direct call,70 - 79,Attempt,0
5814,2021-01-21,Canada,Quebec,Identity Fraud,Other/unknown,10 - 19,Victim,0
5815,2021-01-21,Canada,Quebec,Vendor Fraud,Not Available,40 - 49,Attempt,0
5816,2021-01-21,Canada,Alberta,Unknown,Direct call,40 - 49,Attempt,0
5817,2021-01-21,Canada,Quebec,Identity Fraud,Other/unknown,20 - 29,Victim,0
5818,2021-01-21,Canada,Quebec,Identity Fraud,Other/unknown,10 - 19,Victim,0
5819,2021-01-21,Canada,Ontario,Identity Fraud,Other/unknown,30 - 39,Victim,0
5820,2021-01-21,Canada,Alberta,Identity Fraud,Other/unknown,Not Available / non disponible,Victim,0
5821,2021-01-21,Not Specified,Not Specified,Phishing,Email,Not Available / non disponible,Attempt,0
5822,2021-01-21,Not Specified,Not Specified,Extortion,Direct call,Not Available / non disponible,Attempt,0
5823,2021-01-21,Canada,Manitoba,Identity Fraud,Other/unknown,50 - 59,Victim,0
5824,2021-01-21,United States,Florida,Job,Email,40 - 49,Attempt,0
5825,2021-01-21,Canada,Quebec,Personal Info,Direct call,30 - 39,Attempt,0
5826,2021-01-21,Not Specified,Not Specified,Personal Info,Direct call,Not Available / non disponible,Attempt,0
5827,2021-01-21,Not Specified,Not Specified,Extortion,Direct call,Not Available / non disponible,Attempt,0
5828,2021-01-21,Not Specified,Not Specified,Service,Direct call,Not Available / non disponible,Attempt,0
5829,2021-01-21,Not Specified,Not Specified,Extortion,Direct call,Not Available / non disponible,Attempt,0
5830,2021-01-21,Canada,British Columbia,Counterfeit Merchandise,Email,30 - 39,Victim,514.19
5831,2021-01-21,Canada,Quebec,Identity Fraud,Other/unknown,40 - 49,Victim,0
5832,2021-01-21,Canada,Quebec,Identity Fraud,Other/unknown,10 - 19,Victim,0
5833,2021-01-21,Not Specified,Not Specified,Extortion,Direct call,Not Available / non disponible,Attempt,0
5834,2021-01-21,Canada,Ontario,Job,Email,Not Available / non disponible,Attempt,0
5835,2021-01-21,Not Specified,Not Specified,Extortion,Direct call,Not Available / non disponible,Attempt,0
5836,2021-01-21,Not Specified,Not Specified,Personal Info,Text message,Not Available / non disponible,Attempt,0
5837,2021-01-21,Not Specified,Not Specified,Service,Direct call,Not Available / non disponible,Attempt,0
5838,2021-01-21,Canada,Ontario,Job,Text message,20 - 29,Victim,900
5839,2021-01-21,Canada,Manitoba,Extortion,Direct call,20 - 29,Attempt,0
5840,2021-01-21,Canada,Quebec,Vendor Fraud,Text message,20 - 29,Attempt,0
5841,2021-01-21,Canada,Ontario,Phishing,Email,70 - 79,Attempt,0
5842,2021-01-21,Not Specified,Not Specified,Merchandise,Email,Not Available / non disponible,Victim,1020.96
5843,2021-01-21,Not Specified,Not Specified,Extortion,Direct call,Not Available / non disponible,Attempt,0
5844,2021-01-21,Canada,Ontario,Identity Fraud,Other/unknown,60 - 69,Victim,0
5845,2021-01-21,Canada,Quebec,Unknown,Other/unknown,20 - 29,Victim,0
5846,2021-01-21,Canada,Alberta,Other,Direct call,Not Available / non disponible,Attempt,0
5847,2021-01-21,Not Specified,Not Specified,Unknown,Direct call,Not Available / non disponible,Victim,0
5848,2021-01-21,Not Specified,Not Specified,Personal Info,Direct call,Not Available / non disponible,Attempt,0
5849,2021-01-21,Canada,Manitoba,Extortion,Direct call,10 - 19,Victim,0
5850,2021-01-21,Canada,Quebec,Identity Fraud,Other/unknown,40 - 49,Victim,0
5851,2021-01-21,Not Specified,Not Specified,Unknown,Direct call,50 - 59,Attempt,0
5852,2021-01-21,Not Specified,Not Specified,Personal Info,Direct call,Not Available / non disponible,Attempt,0
5853,2021-01-21,Canada,Quebec,Personal Info,Other/unknown,50 - 59,Victim,0
5854,2021-01-21,Canada,Ontario,Service,Direct call,50 - 59,Attempt,0
5855,2021-01-21,Canada,Quebec,Vendor Fraud,Internet-social network,40 - 49,Attempt,0
5856,2021-01-21,Canada,Alberta,Identity Fraud,Other/unknown,30 - 39,Victim,0
5857,2021-01-21,Canada,Quebec,Identity Fraud,Other/unknown,50 - 59,Victim,0
5858,2021-01-21,Canada,Quebec,Bank Investigator,Direct call,80 - 89,Attempt,0
5859,2021-01-21,Canada,Quebec,Personal Info,Other/unknown,20 - 29,Victim,0
5860,2021-01-21,Canada,Ontario,Phishing,Email,40 - 49,Victim,0
5861,2021-01-21,Canada,Quebec,Identity Fraud,Other/unknown,20 - 29,Victim,0
5862,2021-01-21,Canada,New Brunswick,Identity Fraud,Other/unknown,30 - 39,Victim,0
5863,2021-01-21,Canada,Saskatchewan,Identity Fraud,Other/unknown,50 - 59,Victim,0
5864,2021-01-21,Canada,New Brunswick,"Emergency (Jail, Accident, Hospital, Help)",Direct call,60 - 69,Attempt,0
5865,2021-01-21,Canada,Quebec,Extortion,Direct call,30 - 39,Other,0
5866,2021-01-21,Canada,Alberta,Spear Phishing,Text message,50 - 59,Victim,400
5867,2021-01-21,Canada,British Columbia,Extortion,Direct call,90 - 99,Victim,0
5868,2021-01-21,Canada,Ontario,Service,Internet,70 - 79,Victim,0
5869,2021-01-21,Canada,Quebec,Spear Phishing,Email,50 - 59,Attempt,0
5870,2021-01-21,Canada,Quebec,Identity Fraud,Other/unknown,10 - 19,Victim,0
5871,2021-01-21,Canada,Ontario,Identity Fraud,Other/unknown,40 - 49,Victim,0
5872,2021-01-21,Not Specified,Not Specified,Phishing,Text message,Not Available / non disponible,Attempt,0
5873,2021-01-21,Canada,Ontario,Phishing,Text message,30 - 39,Attempt,0
5874,2021-01-21,Canada,Quebec,Identity Fraud,Other/unknown,40 - 49,Victim,0
5875,2021-01-21,Canada,Quebec,Unknown,Direct call,70 - 79,Attempt,0
5876,2021-01-21,Canada,Ontario,Other,Door to door/in person,30 - 39,Victim,0
5877,2021-01-21,Canada,Quebec,"Emergency (Jail, Accident, Hospital, Help)",Direct call,40 - 49,Victim,1027
5878,2021-01-21,Not Specified,Not Specified,Extortion,Direct call,Not Available / non disponible,Attempt,0
5879,2021-01-21,Not Specified,Not Specified,Extortion,Direct call,Not Available / non disponible,Victim,0
5880,2021-01-21,Canada,Ontario,Identity Fraud,Other/unknown,60 - 69,Victim,0
5881,2021-01-21,Canada,Quebec,Identity Fraud,Other/unknown,10 - 19,Victim,0
5882,2021-01-21,Canada,Ontario,Spoofing,Other/unknown,40 - 49,Other,0
5883,2021-01-21,Canada,Quebec,Personal Info,Other/unknown,10 - 19,Victim,0
5884,2021-01-21,Not Specified,Not Specified,Other,Other/unknown,Not Available / non disponible,Other,0
5885,2021-01-21,Canada,Ontario,Spear Phishing,Email,70 - 79,Attempt,0
5886,2021-01-21,Canada,Quebec,Identity Fraud,Other/unknown,10 - 19,Victim,0
5887,2021-01-21,Canada,Quebec,Extortion,Direct call,60 - 69,Attempt,0
5888,2021-01-21,Canada,Alberta,Identity Fraud,Other/unknown,Not Available / non disponible,Victim,0
5889,2021-01-21,Canada,Quebec,Personal Info,Other/unknown,30 - 39,Victim,0
5890,2021-01-21,Canada,Alberta,Identity Fraud,Other/unknown,20 - 29,Victim,0
5891,2021-01-21,Canada,Quebec,Identity Fraud,Other/unknown,30 - 39,Victim,0
5892,2021-01-21,Canada,Alberta,Investments,Other/unknown,Not Available / non disponible,Attempt,0
5893,2021-01-21,Canada,Quebec,Personal Info,Other/unknown,10 - 19,Victim,0
5894,2021-01-21,Canada,Ontario,Personal Info,Other/unknown,70 - 79,Victim,0
5895,2021-01-21,Canada,Quebec,Extortion,Direct call,Not Available / non disponible,Attempt,0
5896,2021-01-21,Not Specified,Not Specified,Extortion,Direct call,Not Available / non disponible,Victim,2470
5897,2021-01-21,Canada,Quebec,Investments,Email,60 - 69,Attempt,0
5898,2021-01-21,Canada,Ontario,Personal Info,Other/unknown,30 - 39,Victim,0
5899,2021-01-21,Canada,Quebec,Identity Fraud,Other/unknown,Not Available / non disponible,Victim,0
5900,2021-01-21,Canada,Quebec,Merchandise,Internet,30 - 39,Attempt,0
5901,2021-01-21,Canada,Quebec,Identity Fraud,Other/unknown,10 - 19,Victim,0
5902,2021-01-21,Canada,Ontario,Service,Direct call,30 - 39,Victim,0
5903,2021-01-21,Canada,Ontario,Identity Fraud,Other/unknown,40 - 49,Victim,0
5904,2021-01-21,Canada,New Brunswick,"Emergency (Jail, Accident, Hospital, Help)",Direct call,60 - 69,Victim,7650
5905,2021-01-21,Canada,Saskatchewan,Identity Fraud,Other/unknown,40 - 49,Victim,0
5906,2021-01-21,Canada,Ontario,Vendor Fraud,Text message,40 - 49,Victim,472.64
5907,2021-01-21,Canada,Quebec,Romance,Internet-social network,50 - 59,Victim,0
5908,2021-01-21,Canada,Quebec,Identity Fraud,Other/unknown,30 - 39,Victim,0
5909,2021-01-21,Canada,Quebec,Identity Fraud,Other/unknown,60 - 69,Victim,0
5910,2021-01-21,Canada,Newfoundland And Labrador,Romance,Internet-social network,60 - 69,Victim,234450
5911,2021-01-21,Canada,Ontario,Job,Internet,20 - 29,Victim,3910
5912,2021-01-21,Canada,Quebec,Unknown,Email,30 - 39,Attempt,0
5913,2021-01-21,Canada,Quebec,Spear Phishing,Email,60 - 69,Attempt,0
5914,2021-01-21,Canada,Ontario,Phishing,Email,10 - 19,Victim,0
5915,2021-01-21,Not Specified,Not Specified,Extortion,Direct call,Not Available / non disponible,Attempt,0
5916,2021-01-21,India,Not Specified,Job,Email,50 - 59,Victim,16268.12
5917,2021-01-21,Canada,Quebec,Vendor Fraud,Internet,20 - 29,Victim,300
5918,2021-01-21,Canada,Ontario,Identity Fraud,Other/unknown,60 - 69,Victim,0
5919,2021-01-21,Canada,Ontario,Identity Fraud,Other/unknown,60 - 69,Victim,0
5920,2021-01-21,Canada,New Brunswick,Other,Direct call,30 - 39,Other,0
5921,2021-01-21,Not Specified,Not Specified,Investments,Internet,Not Available / non disponible,Victim,11700
5922,2021-01-21,Canada,Saskatchewan,Pyramid,Door to door/in person,30 - 39,Victim,5000
5923,2021-01-21,Canada,Manitoba,Phishing,Text message,20 - 29,Victim,0
5924,2021-01-21,Canada,Ontario,Bank Investigator,Direct call,60 - 69,Victim,13500
5925,2021-01-21,Canada,Quebec,Identity Fraud,Other/unknown,30 - 39,Victim,0
5926,2021-01-21,Canada,Ontario,Identity Fraud,Other/unknown,60 - 69,Victim,0
5927,2021-01-21,Canada,Ontario,Personal Info,Direct call,20 - 29,Victim,0
5928,2021-01-21,Canada,Ontario,Investments,Door to door/in person,50 - 59,Victim,28500
5929,2021-01-21,Canada,British Columbia,Identity Fraud,Other/unknown,50 - 59,Victim,0
5930,2021-01-21,Canada,British Columbia,Collection Agency,Direct call,20 - 29,Attempt,0
5931,2021-01-21,Canada,Manitoba,Identity Fraud,Other/unknown,20 - 29,Victim,0
5932,2021-01-21,Canada,Quebec,Identity Fraud,Other/unknown,50 - 59,Victim,0
5933,2021-01-21,Canada,Quebec,Identity Fraud,Other/unknown,60 - 69,Victim,0
5934,2021-01-21,Canada,Ontario,Identity Fraud,Other/unknown,20 - 29,Victim,0
5935,2021-01-21,Canada,Ontario,Job,Email,20 - 29,Attempt,0
5936,2021-01-21,Canada,Quebec,Other,Other/unknown,40 - 49,Attempt,0
5937,2021-01-21,Not Specified,Not Specified,Loan,Internet,Not Available / non disponible,Victim,1253
5938,2021-01-21,Canada,Ontario,Identity Fraud,Other/unknown,30 - 39,Victim,0
5939,2021-01-21,Canada,Ontario,Extortion,Direct call,60 - 69,Victim,0
5940,2021-01-21,Canada,Ontario,Identity Fraud,Other/unknown,50 - 59,Victim,0
5941,2021-01-21,Canada,Quebec,Job,Other/unknown,30 - 39,Victim,0
5942,2021-01-21,Canada,Quebec,Spear Phishing,Email,40 - 49,Victim,0
5943,2021-01-21,Canada,Ontario,Identity Fraud,Other/unknown,60 - 69,Victim,0
5944,2021-01-21,Canada,Quebec,Merchandise,Door to door/in person,40 - 49,Victim,375
5945,2021-01-21,Canada,British Columbia,Extortion,Direct call,60 - 69,Victim,14400
5946,2021-01-21,Canada,Alberta,Other,Other/unknown,40 - 49,Victim,0
5947,2021-01-21,Canada,British Columbia,Merchandise,Direct call,20 - 29,Victim,0
5948,2021-01-21,Canada,British Columbia,Service,Direct call,40 - 49,Victim,0
5949,2021-01-21,Canada,British Columbia,Vendor Fraud,Internet,10 - 19,Victim,1100
5950,2021-01-21,Canada,Quebec,Identity Fraud,Other/unknown,40 - 49,Victim,0
